Date,Heure,Station,Nb_validations
20190116,17,Angrignon,813
20190116,17,Assomption,397
20190116,17,Atwater,3216
20190116,17,Beaubien,1142
20190116,17,Berri-UQAM,6731
20190116,17,Bonaventure,5218
20190116,17,Cadillac,385
20190116,17,Cartier,453
20190116,17,Champ-de-Mars,1682
20190116,17,Charlevoix,903
20190116,17,Crémazie,1908
20190116,17,Côte-Sainte-Catherine,630
20190116,17,Côte-Vertu,2342
20190116,17,Côte-des-Neiges,1779
20190116,17,D'Iberville,306
20190116,17,De Castelnau,827
20190116,17,De l'Église,692
20190116,17,De la Concorde,269
20190116,17,De la Savane,600
20190116,17,Du Collège,1429
20190116,17,Fabre,481
20190116,17,Frontenac,728
20190116,17,Georges-Vanier,359
20190116,17,Guy-Concordia,4658
20190116,17,Henri-Bourassa,1145
20190116,17,Honoré-Beaugrand,751
20190116,17,Jarry,712
20190116,17,Jean-Drapeau,137
20190116,17,Jean-Talon,1349
20190116,17,Jolicoeur,305
20190116,17,Joliette,559
20190116,17,LaSalle,251
20190116,17,Langelier,651
20190116,17,Laurier,1790
20190116,17,Lionel-Groulx,1360
20190116,17,Longueuil,1810
20190116,17,Lucien-L'Allier,1308
20190116,17,McGill,9244
20190116,17,Monk,317
20190116,17,Mont-Royal,1488
20190116,17,Montmorency,957
20190116,17,Namur,1231
20190116,17,Outremont,554
20190116,17,Papineau,1120
20190116,17,Parc,1127
20190116,17,Peel,5317
20190116,17,Pie-IX,1071
20190116,17,Place-Saint-Henri,977
20190116,17,Place-d'Armes,4561
20190116,17,Place-des-Arts,4892
20190116,17,Plamondon,884
20190116,17,Préfontaine,590
20190116,17,Radisson,833
20190116,17,Rosemont,1436
20190116,17,Saint-Laurent,806
20190116,17,Saint-Michel,925
20190116,17,Sauvé,1229
20190116,17,Sherbrooke,1551
20190116,17,Snowdon,1234
20190116,17,Square-Victoria,7113
20190116,17,Université-de-Montréal,2586
20190116,17,Vendôme,1884
20190116,17,Verdun,307
20190116,17,Viau,600
20190116,17,Villa-Maria,545
20190116,17,Édouard-Montpetit,729
20190116,18,Acadie,206
20190116,18,Angrignon,409
20190116,18,Assomption,171
20190116,18,Atwater,2184
20190116,18,Beaubien,732
20190116,18,Berri-UQAM,3128
20190116,18,Bonaventure,2472
20190116,18,Cadillac,183
20190116,18,Cartier,243
20190116,18,Champ-de-Mars,894
20190116,18,Charlevoix,474
20190116,18,Crémazie,826
20190116,18,Côte-Sainte-Catherine,301
20190116,18,Côte-Vertu,1298
20190116,18,Côte-des-Neiges,1324
20190116,18,D'Iberville,231
20190116,18,De Castelnau,516
20190116,18,De l'Église,410
20190116,18,De la Concorde,81
20190116,18,De la Savane,214
20190116,18,Du Collège,554
20190116,18,Fabre,360
20190116,18,Frontenac,361
20190116,18,Georges-Vanier,218
20190116,18,Guy-Concordia,2422
20190116,18,Henri-Bourassa,611
20190116,18,Honoré-Beaugrand,412
20190116,18,Jarry,498
20190116,18,Jean-Drapeau,77
20190116,18,Jean-Talon,867
20190116,18,Jolicoeur,227
20190116,18,Joliette,325
20190116,18,LaSalle,195
20190116,18,Langelier,287
20190116,18,Laurier,1197
20190116,18,Lionel-Groulx,884
20190116,18,Longueuil,855
20190116,18,Lucien-L'Allier,587
20190116,18,McGill,4595
20190116,18,Monk,151
20190116,18,Mont-Royal,1046
20190116,18,Montmorency,493
20190116,18,Namur,531
20190116,18,Outremont,304
20190116,18,Papineau,605
20190116,18,Parc,618
20190116,18,Peel,2978
20190116,18,Pie-IX,582
20190116,18,Place-Saint-Henri,473
20190116,18,Place-d'Armes,2021
20190116,18,Place-des-Arts,2253
20190116,18,Plamondon,541
20190116,18,Préfontaine,290
20190116,18,Radisson,413
20190116,18,Rosemont,882
20190116,18,Saint-Laurent,431
20190116,18,Saint-Michel,534
20190116,18,Sauvé,574
20190116,18,Sherbrooke,994
20190116,18,Snowdon,754
20190116,18,Square-Victoria,3150
20190116,18,Université-de-Montréal,1740
20190116,18,Vendôme,1096
20190116,18,Verdun,216
20190116,18,Viau,288
20190116,18,Villa-Maria,427
20190116,18,Édouard-Montpetit,624
20190116,19,Acadie,103
20190116,19,Angrignon,246
20190116,19,Assomption,105
20190116,19,Atwater,1093
20190116,19,Beaubien,425
20190116,19,Berri-UQAM,2120
20190116,19,Bonaventure,1264
20190116,19,Cadillac,143
20190116,19,Cartier,118
20190116,19,Champ-de-Mars,476
20190116,19,Charlevoix,213
20190116,19,Crémazie,376
20190116,19,Côte-Sainte-Catherine,227
20190116,19,Côte-Vertu,551
20190116,19,Côte-des-Neiges,744
20190116,19,D'Iberville,113
20190116,19,De Castelnau,263
20190116,19,De l'Église,247
20190116,19,De la Concorde,38
20190116,19,De la Savane,76
20190116,19,Du Collège,291
20190116,19,Fabre,185
20190116,19,Frontenac,276
20190116,19,Georges-Vanier,77
20190116,19,Guy-Concordia,1978
20190116,19,Henri-Bourassa,284
20190116,19,Honoré-Beaugrand,260
20190116,19,Jarry,298
20190116,19,Jean-Drapeau,74
20190116,19,Jean-Talon,526
20190116,19,Jolicoeur,105
20190116,19,Joliette,203
20190116,19,LaSalle,95
20190116,19,Langelier,208
20190116,19,Laurier,659
20190116,19,Lionel-Groulx,518
20190116,19,Longueuil,415
20190116,19,Lucien-L'Allier,309
20190116,19,McGill,2495
20190116,19,Monk,97
20190116,19,Mont-Royal,805
20190116,19,Montmorency,252
20190116,19,Namur,247
20190116,19,Outremont,167
20190116,19,Papineau,310
20190116,19,Parc,329
20190116,19,Peel,1701
20190116,19,Pie-IX,337
20190116,19,Place-Saint-Henri,307
20190116,19,Place-d'Armes,885
20190116,19,Place-des-Arts,1254
20190116,19,Plamondon,298
20190116,19,Préfontaine,147
20190116,19,Radisson,233
20190116,19,Rosemont,395
20190116,19,Saint-Laurent,317
20190116,19,Saint-Michel,301
20190116,19,Sauvé,239
20190116,19,Sherbrooke,554
20190116,19,Snowdon,440
20190116,19,Square-Victoria,1155
20190116,19,Université-de-Montréal,933
20190116,19,Vendôme,668
20190116,19,Verdun,144
20190116,19,Viau,216
20190116,19,Villa-Maria,257
20190116,19,Édouard-Montpetit,543
20190116,20,Acadie,116
20190116,20,Angrignon,193
20190116,20,Assomption,111
20190116,20,Atwater,1187
20190116,20,Beaubien,340
20190116,20,Berri-UQAM,3055
20190116,20,Bonaventure,1167
20190116,20,Cadillac,119
20190116,20,Cartier,82
20190116,20,Champ-de-Mars,424
20190116,20,Charlevoix,183
20190116,20,Crémazie,294
20190116,20,Côte-Sainte-Catherine,133
20190116,20,Côte-Vertu,378
20190116,20,Côte-des-Neiges,498
20190116,20,D'Iberville,122
20190116,20,De Castelnau,244
20190116,20,De l'Église,220
20190116,20,De la Concorde,22
20190116,20,De la Savane,64
20190116,20,Du Collège,138
20190116,20,Fabre,166
20190116,20,Frontenac,205
20190116,20,Georges-Vanier,84
20190116,20,Guy-Concordia,2999
20190116,20,Henri-Bourassa,244
20190116,20,Honoré-Beaugrand,192
20190116,20,Jarry,257
20190116,20,Jean-Drapeau,70
20190116,20,Jean-Talon,443
20190116,20,Jolicoeur,80
20190116,20,Joliette,171
20190116,20,LaSalle,75
20190116,20,Langelier,149
20190116,20,Laurier,526
20190116,20,Lionel-Groulx,453
20190116,20,Longueuil,327
20190116,20,Lucien-L'Allier,243
20190116,20,McGill,2117
20190116,20,Monk,110
20190116,20,Mont-Royal,664
20190116,20,Montmorency,221
20190116,20,Namur,206
20190116,20,Outremont,124
20190116,20,Papineau,236
20190116,20,Parc,390
20190116,20,Peel,1391
20190116,20,Pie-IX,273
20190116,20,Place-Saint-Henri,218
20190116,20,Place-d'Armes,855
20190116,20,Place-des-Arts,1469
20190116,20,Plamondon,244
20190116,20,Préfontaine,188
20190116,20,Radisson,204
20190116,20,Rosemont,252
20190116,20,Saint-Laurent,298
20190116,20,Saint-Michel,281
20190116,20,Sauvé,226
20190116,20,Sherbrooke,494
20190116,20,Snowdon,350
20190116,20,Square-Victoria,728
20190116,20,Université-de-Montréal,706
20190116,20,Vendôme,472
20190116,20,Verdun,101
20190116,20,Viau,202
20190116,20,Villa-Maria,202
20190116,20,Édouard-Montpetit,431
20190116,21,Acadie,118
20190116,21,Angrignon,203
20190116,21,Assomption,93
20190116,21,Atwater,1044
20190116,21,Beaubien,329
20190116,21,Berri-UQAM,3274
20190116,21,Bonaventure,1320
20190116,21,Cadillac,118
20190116,21,Cartier,91
20190116,21,Champ-de-Mars,182
20190116,21,Charlevoix,133
20190116,21,Crémazie,241
20190116,21,Côte-Sainte-Catherine,126
20190116,21,Côte-Vertu,390
20190116,21,Côte-des-Neiges,1117
20190116,21,D'Iberville,107
20190116,21,De Castelnau,198
20190116,21,De l'Église,166
20190116,21,De la Concorde,36
20190116,21,De la Savane,75
20190116,21,Du Collège,160
20190116,21,Fabre,155
20190116,21,Frontenac,222
20190116,21,Georges-Vanier,83
20190116,21,Guy-Concordia,1467
20190116,21,Henri-Bourassa,303
20190116,21,Honoré-Beaugrand,238
20190116,21,Jarry,205
20190116,21,Jean-Drapeau,74
20190116,21,Jean-Talon,360
20190116,21,Jolicoeur,88
20190116,21,Joliette,162
20190116,21,LaSalle,44
20190116,21,Langelier,135
20190116,21,Laurier,454
20190116,21,Lionel-Groulx,404
20190116,21,Longueuil,397
20190116,21,Lucien-L'Allier,243
20190116,21,McGill,1653
20190116,21,Monk,63
20190116,21,Mont-Royal,600
20190116,21,Montmorency,387
20190116,21,Namur,302
20190116,21,Outremont,110
20190116,21,Papineau,296
20190116,21,Parc,269
20190116,21,Peel,1162
20190116,21,Pie-IX,330
20190116,21,Place-Saint-Henri,179
20190116,21,Place-d'Armes,686
20190116,21,Place-des-Arts,1342
20190116,21,Plamondon,205
20190116,21,Préfontaine,78
20190116,21,Radisson,233
20190116,21,Rosemont,204
20190116,21,Saint-Laurent,288
20190116,21,Saint-Michel,286
20190116,21,Sauvé,196
20190116,21,Sherbrooke,623
20190116,21,Snowdon,305
20190116,21,Square-Victoria,518
20190116,21,Université-de-Montréal,1287
20190116,21,Vendôme,465
20190116,21,Verdun,95
20190116,21,Viau,186
20190116,21,Villa-Maria,160
20190116,21,Édouard-Montpetit,395
20190116,22,Acadie,87
20190116,22,Angrignon,161
20190116,22,Assomption,50
20190116,22,Atwater,375
20190116,22,Beaubien,263
20190116,22,Berri-UQAM,1150
20190116,22,Bonaventure,528
20190116,22,Cadillac,77
20190116,22,Cartier,89
20190116,22,Champ-de-Mars,231
20190116,22,Charlevoix,123
20190116,22,Crémazie,177
20190116,22,Côte-Sainte-Catherine,115
20190116,22,Côte-Vertu,289
20190116,22,Côte-des-Neiges,512
20190116,22,D'Iberville,50
20190116,22,De Castelnau,124
20190116,22,De l'Église,117
20190116,22,De la Concorde,29
20190116,22,De la Savane,61
20190116,22,Du Collège,128
20190116,22,Fabre,80
20190116,22,Frontenac,201
20190116,22,Georges-Vanier,49
20190116,22,Guy-Concordia,1279
20190116,22,Henri-Bourassa,215
20190116,22,Honoré-Beaugrand,183
20190116,22,Jarry,117
20190116,22,Jean-Drapeau,71
20190116,22,Jean-Talon,253
20190116,22,Jolicoeur,49
20190116,22,Joliette,117
20190116,22,LaSalle,54
20190116,22,Langelier,84
20190116,22,Laurier,340
20190116,22,Lionel-Groulx,323
20190116,22,Longueuil,248
20190116,22,Lucien-L'Allier,174
20190116,22,McGill,572
20190116,22,Monk,56
20190116,22,Mont-Royal,495
20190116,22,Montmorency,504
20190116,22,Namur,110
20190116,22,Outremont,73
20190116,22,Papineau,222
20190116,22,Parc,121
20190116,22,Peel,590
20190116,22,Pie-IX,207
20190116,22,Place-Saint-Henri,152
20190116,22,Place-d'Armes,489
20190116,22,Place-des-Arts,991
20190116,22,Plamondon,161
20190116,22,Préfontaine,55
20190116,22,Radisson,112
20190116,22,Rosemont,144
20190116,22,Saint-Laurent,280
20190116,22,Saint-Michel,165
20190116,22,Sauvé,134
20190116,22,Sherbrooke,448
20190116,22,Snowdon,207
20190116,22,Square-Victoria,444
20190116,22,Université-de-Montréal,321
20190116,22,Vendôme,320
20190116,22,Verdun,49
20190116,22,Viau,136
20190116,22,Villa-Maria,131
20190116,22,Édouard-Montpetit,221
20190116,23,Acadie,52
20190116,23,Angrignon,106
20190116,23,Assomption,46
20190116,23,Atwater,329
20190116,23,Beaubien,149
20190116,23,Berri-UQAM,695
20190116,23,Bonaventure,468
20190116,23,Cadillac,39
20190116,23,Cartier,49
20190116,23,Champ-de-Mars,314
20190116,23,Charlevoix,129
20190116,23,Crémazie,171
20190116,23,Côte-Sainte-Catherine,113
20190116,23,Côte-Vertu,385
20190116,23,Côte-des-Neiges,250
20190116,23,D'Iberville,23
20190116,23,De Castelnau,77
20190116,23,De l'Église,97
20190116,23,De la Concorde,21
20190116,23,De la Savane,224
20190116,23,Du Collège,154
20190116,23,Fabre,53
20190116,23,Frontenac,91
20190116,23,Georges-Vanier,48
20190116,23,Guy-Concordia,491
20190116,23,Henri-Bourassa,140
20190116,23,Honoré-Beaugrand,105
20190116,23,Jarry,84
20190116,23,Jean-Drapeau,65
20190116,23,Jean-Talon,111
20190116,23,Jolicoeur,44
20190116,23,Joliette,63
20190116,23,LaSalle,41
20190116,23,Langelier,64
20190116,23,Laurier,194
20190116,23,Lionel-Groulx,233
20190116,23,Longueuil,147
20190116,23,Lucien-L'Allier,132
20190116,23,McGill,325
20190116,23,Monk,26
20190116,23,Mont-Royal,294
20190116,23,Montmorency,96
20190116,23,Namur,98
20190116,23,Outremont,49
20190116,23,Papineau,163
20190116,23,Parc,85
20190116,23,Peel,471
20190116,23,Pie-IX,113
20190116,23,Place-Saint-Henri,90
20190116,23,Place-d'Armes,367
20190116,23,Place-des-Arts,436
20190116,23,Plamondon,108
20190116,23,Préfontaine,46
20190116,23,Radisson,65
20190116,23,Rosemont,88
20190116,23,Saint-Laurent,205
20190116,23,Saint-Michel,90
20190116,23,Sauvé,91
20190116,23,Sherbrooke,277
20190116,23,Snowdon,115
20190116,23,Square-Victoria,353
20190116,23,Université-de-Montréal,121
20190116,23,Vendôme,289
20190116,23,Verdun,33
20190116,23,Viau,76
20190116,23,Villa-Maria,50
20190116,23,Édouard-Montpetit,69
20190417,0,Acadie,12
20190417,0,Angrignon,19
20190417,0,Assomption,24
20190417,0,Atwater,105
20190417,0,Beaubien,56
20190417,0,Berri-UQAM,511
20190417,0,Bonaventure,330
20190417,0,Cadillac,12
20190417,0,Cartier,12
20190417,0,Champ-de-Mars,278
20190417,0,Charlevoix,26
20190417,0,Crémazie,63
20190417,0,Côte-Sainte-Catherine,36
20190417,0,Côte-Vertu,93
20190417,0,Côte-des-Neiges,103
20190417,0,D'Iberville,11
20190417,0,De Castelnau,33
20190417,0,De l'Église,57
20190417,0,De la Concorde,9
20190417,0,De la Savane,88
20190417,0,Du Collège,61
20190417,0,Fabre,24
20190417,0,Frontenac,39
20190417,0,Georges-Vanier,19
20190417,0,Guy-Concordia,391
20190417,0,Henri-Bourassa,42
20190417,0,Honoré-Beaugrand,54
20190417,0,Jarry,22
20190417,0,Jean-Drapeau,53
20190417,0,Jean-Talon,53
20190417,0,Jolicoeur,14
20190417,0,Joliette,30
20190417,0,LaSalle,18
20190417,0,Langelier,34
20190417,0,Laurier,53
20190417,0,Lionel-Groulx,116
20190417,0,Longueuil,84
20190417,0,Lucien-L'Allier,108
20190417,0,McGill,212
20190417,0,Monk,6
20190417,0,Mont-Royal,174
20190417,0,Montmorency,31
20190417,0,Namur,43
20190417,0,Outremont,16
20190417,0,Papineau,71
20190417,0,Parc,57
20190417,0,Peel,311
20190417,0,Pie-IX,49
20190417,0,Place-Saint-Henri,25
20190417,0,Place-d'Armes,160
20190417,0,Place-des-Arts,164
20190417,0,Plamondon,28
20190417,0,Préfontaine,34
20190417,0,Radisson,33
20190417,0,Rosemont,40
20190417,0,Saint-Laurent,111
20190417,0,Saint-Michel,35
20190417,0,Sauvé,54
20190417,0,Sherbrooke,129
20190417,0,Snowdon,47
20190417,0,Square-Victoria,219
20190417,0,Université-de-Montréal,108
20190417,0,Vendôme,70
20190417,0,Verdun,16
20190417,0,Viau,75
20190417,0,Villa-Maria,12
20190417,0,Édouard-Montpetit,10
20190417,1,Atwater,3
20190417,1,Berri-UQAM,3
20190417,1,Bonaventure,2
20190417,1,Cadillac,1
20190417,1,Cartier,1
20190417,1,Charlevoix,1
20190417,1,Côte-Sainte-Catherine,1
20190417,1,D'Iberville,2
20190417,1,De l'Église,1
20190417,1,De la Concorde,1
20190417,1,De la Savane,1
20190417,1,Fabre,3
20190417,1,Frontenac,2
20190417,1,Georges-Vanier,1
20190417,1,Guy-Concordia,8
20190417,1,Henri-Bourassa,1
20190417,1,Honoré-Beaugrand,1
20190417,1,Jean-Talon,3
20190417,1,Jolicoeur,1
20190417,1,LaSalle,1
20190417,1,Langelier,2
20190417,1,Lionel-Groulx,4
20190417,1,McGill,1
20190417,1,Monk,2
20190417,1,Montmorency,1
20190417,1,Peel,1
20190417,1,Pie-IX,1
20190417,1,Place-Saint-Henri,2
20190417,1,Place-des-Arts,2
20190417,1,Plamondon,3
20190417,1,Radisson,1
20190417,1,Saint-Michel,1
20190417,1,Sauvé,2
20190417,1,Square-Victoria,1
20190417,1,Vendôme,1
20190417,1,Verdun,1
20190417,1,Villa-Maria,3
20190417,5,Acadie,65
20190417,5,Angrignon,494
20190417,5,Assomption,67
20190417,5,Atwater,72
20190417,5,Beaubien,130
20190417,5,Berri-UQAM,164
20190417,5,Bonaventure,188
20190417,5,Cadillac,214
20190417,5,Cartier,447
20190417,5,Champ-de-Mars,20
20190417,5,Charlevoix,82
20190417,5,Crémazie,169
20190417,5,Côte-Sainte-Catherine,94
20190417,5,Côte-Vertu,513
20190417,5,Côte-des-Neiges,70
20190417,5,D'Iberville,85
20190417,5,De Castelnau,39
20190417,5,De l'Église,148
20190417,5,De la Concorde,286
20190417,5,De la Savane,10
20190417,5,Du Collège,61
20190417,5,Fabre,130
20190417,5,Frontenac,150
20190417,5,Georges-Vanier,41
20190417,5,Guy-Concordia,128
20190417,5,Henri-Bourassa,527
20190417,5,Honoré-Beaugrand,657
20190417,5,Jarry,128
20190417,5,Jean-Drapeau,23
20190417,5,Jean-Talon,153
20190417,5,Jolicoeur,180
20190417,5,Joliette,174
20190417,5,LaSalle,103
20190417,5,Langelier,234
20190417,5,Laurier,113
20190417,5,Lionel-Groulx,123
20190417,5,Longueuil,575
20190417,5,Lucien-L'Allier,38
20190417,5,McGill,34
20190417,5,Monk,106
20190417,5,Mont-Royal,65
20190417,5,Montmorency,806
20190417,5,Namur,74
20190417,5,Outremont,24
20190417,5,Papineau,130
20190417,5,Parc,124
20190417,5,Peel,17
20190417,5,Pie-IX,299
20190417,5,Place-Saint-Henri,67
20190417,5,Place-d'Armes,21
20190417,5,Place-des-Arts,52
20190417,5,Plamondon,208
20190417,5,Préfontaine,60
20190417,5,Radisson,389
20190417,5,Rosemont,120
20190417,5,Saint-Laurent,24
20190417,5,Saint-Michel,363
20190417,5,Sauvé,251
20190417,5,Sherbrooke,67
20190417,5,Snowdon,125
20190417,5,Square-Victoria,32
20190417,5,Université-de-Montréal,17
20190417,5,Vendôme,205
20190417,5,Verdun,121
20190417,5,Viau,149
20190417,5,Villa-Maria,95
20190417,5,Édouard-Montpetit,23
20190417,6,Acadie,154
20190417,6,Angrignon,1290
20190417,6,Assomption,171
20190417,6,Atwater,207
20190417,6,Beaubien,406
20190417,6,Berri-UQAM,409
20190417,6,Bonaventure,1526
20190417,6,Cadillac,537
20190417,6,Cartier,1416
20190417,6,Champ-de-Mars,65
20190417,6,Charlevoix,264
20190417,6,Crémazie,603
20190417,6,Côte-Sainte-Catherine,370
20190417,6,Côte-Vertu,1534
20190417,6,Côte-des-Neiges,185
20190417,6,D'Iberville,291
20190417,6,De Castelnau,147
20190417,6,De l'Église,423
20190417,6,De la Concorde,862
20190417,6,De la Savane,73
20190417,6,Du Collège,347
20190417,6,Fabre,399
20190417,6,Frontenac,310
20190417,6,Georges-Vanier,108
20190417,6,Guy-Concordia,438
20190417,6,Henri-Bourassa,1206
20190417,6,Honoré-Beaugrand,1993
20190417,6,Jarry,449
20190417,6,Jean-Drapeau,18
20190417,6,Jean-Talon,414
20190417,6,Jolicoeur,530
20190417,6,Joliette,513
20190417,6,LaSalle,242
20190417,6,Langelier,530
20190417,6,Laurier,451
20190417,6,Lionel-Groulx,506
20190417,6,Longueuil,2213
20190417,6,Lucien-L'Allier,181
20190417,6,McGill,123
20190417,6,Monk,328
20190417,6,Mont-Royal,319
20190417,6,Montmorency,1913
20190417,6,Namur,247
20190417,6,Outremont,120
20190417,6,Papineau,374
20190417,6,Parc,381
20190417,6,Peel,83
20190417,6,Pie-IX,705
20190417,6,Place-Saint-Henri,309
20190417,6,Place-d'Armes,68
20190417,6,Place-des-Arts,193
20190417,6,Plamondon,911
20190417,6,Préfontaine,254
20190417,6,Radisson,857
20190417,6,Rosemont,466
20190417,6,Saint-Laurent,52
20190417,6,Saint-Michel,980
20190417,6,Sauvé,808
20190417,6,Sherbrooke,327
20190417,6,Snowdon,531
20190417,6,Square-Victoria,163
20190417,6,Université-de-Montréal,69
20190417,6,Vendôme,1058
20190417,6,Verdun,378
20190417,6,Viau,489
20190417,6,Villa-Maria,410
20190417,6,Édouard-Montpetit,48
20190417,7,Acadie,389
20190417,7,Angrignon,2882
20190417,7,Assomption,495
20190417,7,Atwater,606
20190417,7,Beaubien,1285
20190417,7,Berri-UQAM,988
20190417,7,Bonaventure,3825
20190417,7,Cadillac,1473
20190417,7,Cartier,2573
20190417,7,Champ-de-Mars,262
20190417,7,Charlevoix,870
20190417,7,Crémazie,1463
20190417,7,Côte-Sainte-Catherine,946
20190417,7,Côte-Vertu,3780
20190417,7,Côte-des-Neiges,669
20190417,7,D'Iberville,801
20190417,7,De Castelnau,472
20190417,7,De l'Église,1227
20190417,7,De la Concorde,2174
20190417,7,De la Savane,271
20190417,7,Du Collège,901
20190417,7,Fabre,1203
20190417,7,Frontenac,982
20190417,7,Georges-Vanier,395
20190417,7,Guy-Concordia,970
20190417,7,Henri-Bourassa,2527
20190417,7,Honoré-Beaugrand,4655
20190417,7,Jarry,1405
20190417,7,Jean-Drapeau,23
20190417,7,Jean-Talon,1265
20190417,7,Jolicoeur,1546
20190417,7,Joliette,1601
20190417,7,LaSalle,722
20190417,7,Langelier,1430
20190417,7,Laurier,1416
20190417,7,Lionel-Groulx,1345
20190417,7,Longueuil,6108
20190417,7,Lucien-L'Allier,521
20190417,7,McGill,355
20190417,7,Monk,933
20190417,7,Mont-Royal,1250
20190417,7,Montmorency,3738
20190417,7,Namur,706
20190417,7,Outremont,475
20190417,7,Papineau,912
20190417,7,Parc,1251
20190417,7,Peel,226
20190417,7,Pie-IX,2026
20190417,7,Place-Saint-Henri,902
20190417,7,Place-d'Armes,214
20190417,7,Place-des-Arts,549
20190417,7,Plamondon,1830
20190417,7,Préfontaine,848
20190417,7,Radisson,2180
20190417,7,Rosemont,1069
20190417,7,Saint-Laurent,214
20190417,7,Saint-Michel,2494
20190417,7,Sauvé,2106
20190417,7,Sherbrooke,892
20190417,7,Snowdon,1530
20190417,7,Square-Victoria,598
20190417,7,Université-de-Montréal,217
20190417,7,Vendôme,3628
